DMR_ID;CA;ECO;T_DEM_LIB_CLIENT;DATE_DECISION;RESULTAT_SIMPLIFIE;SUITE_DONNEE_SIMPLIFIEE
20401996;300;1000;TJ Médical;25-07-2022;POSITIF;Pas Appel
20402194;7609,92;31708;CRA;20-12-2021;NEGATIF;Pas Appel
20402656;17570,62;76394;CMRA;19-05-2022;POSITIF;Pas Appel
20402691;3,78;21;CMRA;24-12-2021;NEGATIF;Pas Appel
20405127;,6;3;CRA;22-12-2021;NEGATIF;Pas Appel
20405493;1043,97;4539;CRA;27-10-2021;NEGATIF;Pas Appel
20405508;3000;15000;CRA;21-12-2021;NEGATIF;Pas Appel
20406424;9382,78;42649;CRA;31-12-2021;NEGATIF;Pas Appel
20406450;1332,3;4441;CMRA;24-02-2022;POSITIF;Pas Appel
20406665;;;CMRA;13-01-2022;NEGATIF;Pas Appel
20406751;4410;21000;CRA;16-12-2021;NEGATIF;Pas Appel
20406821;12624,96;78906;CMRA;29-12-2021;POSITIF;Pas Appel
20407432;23464,54;106657;CMRA;03-01-2022;NEGATIF;Pas Appel
20407609;3570;17000;CMRA;22-03-2022;POSITIF;Pas Appel
20407899;18433,44;102408;CRA;31-10-2021;NEGATIF;Pas Appel
20408428;9326,625;53295;CRA;20-12-2021;NEGATIF;Pas Appel
20408860;14529,4;72647;CMRA;14-03-2022;POSITIF;Pas Appel
20408909;3000;15000;CARSAT;10-03-2022;NEGATIF;Pas Appel
20409107;21276,48;115008;CMRA;24-01-2022;NEGATIF;Pas Appel
20409456;;;CMRA;10-01-2022;NEGATIF;Pas Appel
20409473;6928,8;43305;CRA;10-11-2021;NEGATIF;Pas Appel
20409661;5175;22500;CRA;19-10-2021;NEGATIF;Pas Appel
20409781;6276,48;39228;TJ Médical;25-04-2022;POSITIF;Pas Appel
20410052;13390,5;44635;CRA;22-10-2021;NEGATIF;Pas Appel
20410425;2160;9000;CA Tarification;03-06-2022;NEGATIF;Pas Appel
20411037;3483;25800;CMRA;20-12-2021;POSITIF;Pas Appel
20411242;10896,62;77833;CMRA;07-12-2021;NEGATIF;Pas Appel
20411395;6915,78;38421;CRA;02-02-2022;NEGATIF;Pas Appel
20411442;11737,5;46950;CRA;17-09-2021;NEGATIF;Pas Appel
20416686;5716,26;25983;CA;22-04-2022;NEGATIF;Pas Appel
20417095;25740;99000;TJ Médical;03-01-2022;POSITIF;Pas Appel
20417491;880;5500;CMRA;09-03-2022;NEGATIF;Pas Appel
20417720;12144;75900;CMRA;19-01-2022;NEGATIF;Pas Appel
20418360;35786,74;162667;CMRA;04-03-2022;POSITIF;Pas Appel
20418419;1617,84;5778;CMRA;17-12-2021;POSITIF;Pas Appel
20418522;;;CRA;16-02-2022;NEGATIF;Pas Appel
20418930;42750;171000;CMRA;14-10-2021;NEGATIF;Pas Appel
20418972;12953,15;37009;TJ;21-03-2022;NEGATIF;Pas Appel
20419004;;;TJ;14-02-2022;POSITIF;Pas Appel
20419149;8714,2;51260;TJ Médical;22-06-2022;POSITIF;Pas Appel
20419480;98248,14;363882;CMRA;01-03-2022;NEGATIF;Pas Appel
20419557;16647,84;69366;CMRA;22-12-2021;NEGATIF;Pas Appel
20419579;11234,3;51065;CMRA;30-11-2021;NEGATIF;Pas Appel
20419608;27281,46;94074;CMRA;17-01-2022;NEGATIF;Pas Appel
20419672;22518,5;90074;CMRA;02-06-2022;NEGATIF;Pas Appel
20419903;10819,16;49178;CRA;22-12-2021;POSITIF;Pas Appel
20420125;11062,17;52677;CRA;24-08-2021;NEGATIF;Pas Appel
20420359;;;CMRA;09-12-2021;NEGATIF;Pas Appel
20420370;6822,86;31013;CRA;20-12-2021;NEGATIF;Pas Appel
20420476;0;0;CRA;27-10-2021;NEGATIF;Pas Appel
20420726;0;0;CMRA;11-01-2022;NEGATIF;Pas Appel
20420884;3390,87;16147;CMRA;25-11-2021;NEGATIF;Pas Appel
20421165;0;0;CMRA;01-01-2022;NEGATIF;Pas Appel
20421167;17175,4;85877;CMRA;16-01-2022;NEGATIF;Pas Appel
20421282;11006,16;50028;CMRA;17-01-2022;NEGATIF;Pas Appel
20421812;13248;82800;CMRA;22-03-2022;NEGATIF;Pas Appel
20421871;6525;22500;CMRA;09-03-2022;POSITIF;Pas Appel
20421917;9056;56600;CMRA;10-03-2022;POSITIF;Pas Appel
20422031;10660;53300;TJ;02-05-2022;NEGATIF;Pas Appel
20422372;4800;30000;CRA;03-01-2022;NEGATIF;Pas Appel
20422723;11419,96;49652;CRA;12-01-2022;NEGATIF;Pas Appel
20422777;7178,5;28714;CRA;10-03-2022;NEGATIF;Pas Appel
20423061;11097,68;50444;CRA;07-03-2022;NEGATIF;Pas Appel
20423160;0;0;CMRA;16-12-2021;NEGATIF;Pas Appel
20423826;16605,12;59304;CRA;30-11-2021;NEGATIF;Pas Appel
20424087;4703,39;27667;CRA;17-12-2021;NEGATIF;Pas Appel
20424482;4562,8;22814;CMRA;10-03-2022;POSITIF;Pas Appel
20424510;1291,5;7175;CRA;03-11-2021;NEGATIF;Pas Appel
20424681;27309,3;94170;CMRA;16-11-2021;NEGATIF;Pas Appel
20424757;1620;9000;CRA;11-10-2021;NEGATIF;Pas Appel
20424865;37043,82;112254;CMRA;09-12-2021;NEGATIF;Pas Appel
20424955;14040;78000;CMRA;02-03-2022;POSITIF;Pas Appel
20425279;12490,72;78067;TJ Médical;21-04-2022;NEGATIF;Pas Appel
20425365;5582,4;34890;TJ Médical;21-04-2022;NEGATIF;Pas Appel
20425501;13920;87000;CMRA;02-12-2021;NEGATIF;Pas Appel
20425536;15864,03;75543;CMRA;11-01-2022;POSITIF;Pas Appel
20425639;9387,75;37551;CMRA;13-05-2022;NEGATIF;Pas Appel
20425742;6902,8;34514;CMRA;14-02-2022;NEGATIF;Pas Appel
20426016;26190;87300;CMRA;24-03-2022;NEGATIF;Pas Appel
20426097;;;CMRA;07-04-2022;NEGATIF;Pas Appel
20426150;0;0;CRA;04-10-2021;NEGATIF;Pas Appel
20426548;3460;17300;CMRA;21-03-2022;POSITIF;Pas Appel
20426635;11040,48;50184;CMRA;04-02-2022;NEGATIF;Pas Appel
20426651;20727;98700;CMRA;02-12-2021;POSITIF;Pas Appel
20427092;6840;36000;CRA;28-02-2022;NEGATIF;Pas Appel
20427139;;;CMRA;17-02-2022;NEGATIF;Pas Appel
20427484;0;0;CMRA;08-02-2022;POSITIF;Pas Appel
20427770;27748,56;99102;CMRA;02-06-2022;POSITIF;Pas Appel
20427900;15750;90000;CMRA;28-12-2021;NEGATIF;Pas Appel
20427919;2316,3;6618;CMRA;16-11-2021;POSITIF;Pas Appel
20428072;7875;45000;CMRA;29-11-2021;POSITIF;Pas Appel
20428154;;;CMRA;14-01-2022;NEGATIF;Pas Appel
20428252;9000;30000;CMRA;24-11-2021;POSITIF;Pas Appel
20428391;15225;43500;CMRA;01-12-2021;POSITIF;Pas Appel
20428776;12916,2;58710;CMRA;17-01-2022;POSITIF;Pas Appel
20429138;21473,55;102255;TJ Médical;05-03-2021;POSITIF;Pas Appel
20429238;6229,44;19467;CRA;21-12-2021;NEGATIF;Pas Appel
20429325;;;CMRA;11-03-2022;POSITIF;Pas Appel
20429592;18282,6;52236;CRA;17-09-2021;NEGATIF;Pas Appel
20430810;6447;21490;CMRA;27-06-2022;NEGATIF;Pas Appel
20430921;14964,08;88024;CRA;02-12-2021;NEGATIF;Pas Appel
20432018;6634,53;31593;CRA;27-01-2022;NEGATIF;Pas Appel
20432031;55500,75;222003;CRA;19-11-2021;NEGATIF;Pas Appel
20432040;15372,525;87843;CMRA;11-01-2022;NEGATIF;Pas Appel
20432206;15360;96000;CMRA;28-02-2022;NEGATIF;Pas Appel
20432320;;;CMRA;29-04-2022;NEGATIF;Pas Appel
20432342;9414,3;44830;CMRA;23-12-2021;NEGATIF;Pas Appel
20432385;140;700;CRA;22-07-2022;NEGATIF;Pas Appel
20432441;19387,39;84293;CMRA;24-11-2021;NEGATIF;Pas Appel
20432640;21743,79;114441;CMRA;23-11-2021;POSITIF;Pas Appel
20433280;28271;113084;TJ;21-03-2022;NEGATIF;Pas Appel
20433898;;;CMRA;17-06-2021;NEGATIF;Pas Appel
20433979;5625;37500;TJ;06-12-2021;NEGATIF;Pas Appel
20434465;0;0;CRA;11-03-2022;NEGATIF;Pas Appel
20434470;43910,46;199593;CARSAT;20-04-2022;NEGATIF;Pas Appel
20434629;74448,64;531776;CMRA;20-01-2022;POSITIF;Pas Appel
20434759;913,44;4152;CARSAT;24-03-2022;POSITIF;Pas Appel
20434766;;;TJ Médical;23-06-2022;NEGATIF;Pas Appel
20435122;23464,54;106657;CMRA;11-02-2022;NEGATIF;Pas Appel
20435490;7260;36300;CMRA;19-01-2022;NEGATIF;Pas Appel
20435528;6940,32;43377;CRA;20-10-2021;NEGATIF;Pas Appel
20435834;10090,5;40362;CMRA;09-02-2022;NEGATIF;Pas Appel
20435883;0;0;CRA;09-06-2021;NEGATIF;Pas Appel
20436085;16446,6;82233;CMRA;03-01-2022;NEGATIF;Pas Appel
20436097;0;0;CMRA;08-12-2021;NEGATIF;Pas Appel
20436545;15500;77500;CMRA;09-12-2021;POSITIF;Pas Appel
20437340;7884;43800;CRA;03-10-2021;NEGATIF;Pas Appel
20437943;9183,6;45918;CRA;09-11-2021;NEGATIF;Pas Appel
20438114;12981,6;72120;CMRA;02-06-2022;POSITIF;Pas Appel
20439311;;;CMRA;09-12-2021;NEGATIF;Pas Appel
20439893;5447,42;24761;CMRA;14-09-2021;NEGATIF;Pas Appel
20439903;17700;59000;CMRA;04-01-2022;POSITIF;Pas Appel
20439964;9000;45000;CRA;13-10-2021;NEGATIF;Pas Appel
20440300;13499,92;48214;CMRA;13-12-2021;NEGATIF;Pas Appel
20440495;5426,96;19382;CMRA;23-11-2021;POSITIF;Pas Appel
20440585;11574;77160;CMRA;05-12-2021;NEGATIF;Pas Appel
20440698;0;0;CMRA;30-11-2021;NEGATIF;Pas Appel
20440753;11118,6;61770;CMRA;21-12-2021;NEGATIF;Pas Appel
20440754;4664,7;25915;CMRA;30-11-2021;POSITIF;Pas Appel
20441162;5618,4;37456;CARSAT;07-03-2022;POSITIF;Pas Appel
20441915;28530;95100;CMRA;06-04-2022;NEGATIF;Pas Appel
20442052;19140;87000;CMRA;10-02-2022;NEGATIF;Pas Appel
20442144;12593,46;57243;CMRA;13-01-2022;NEGATIF;Pas Appel
20442169;22227;88908;CMRA;13-01-2022;POSITIF;Pas Appel
20442547;39500;158000;CMRA;11-03-2022;NEGATIF;Pas Appel
20442641;11447,64;63598;CA;07-07-2022;POSITIF;Pas Appel
20442800;;;CMRA;24-05-2022;POSITIF;Pas Appel
20442996;;;TJ Médical;05-07-2022;NEGATIF;Pas Appel
20443041;;;CMRA;12-05-2022;POSITIF;Pas Appel
20443227;8012,4;40062;CMRA;18-03-2022;NEGATIF;Pas Appel
20443342;23372,1;77907;CMRA;14-02-2022;NEGATIF;Pas Appel
20443929;10575;70500;CMRA;05-11-2021;NEGATIF;Pas Appel
20444280;16992;56640;CRA;15-11-2021;NEGATIF;Pas Appel
20448893;0;0;CMRA;14-03-2022;NEGATIF;Pas Appel
20449112;16800;96000;CMRA;19-01-2022;NEGATIF;Pas Appel
20449807;;;CMRA;15-12-2021;NEGATIF;Pas Appel
20450088;13698,54;76103;CMRA;10-01-2022;POSITIF;Pas Appel
20450521;4560;24000;CMRA;04-01-2022;NEGATIF;Pas Appel
20451045;4080;24000;CMRA;16-12-2021;NEGATIF;Pas Appel
20451103;18710,2;93551;CMRA;27-01-2022;NEGATIF;Pas Appel
20452320;6852,3;48945;CMRA;06-04-2022;NEGATIF;Pas Appel
20452987;9666,09;46029;CMRA;07-01-2022;POSITIF;Pas Appel
20453813;0;0;CMRA;18-03-2022;NEGATIF;Pas Appel
20454259;4687,58;27574;CRA;23-11-2021;NEGATIF;Pas Appel
20454377;4063,08;29022;CRA;11-01-2022;NEGATIF;Pas Appel
20454550;24000;80000;CMRA;12-01-2022;NEGATIF;Pas Appel
20454565;1036;3700;TJ;01-04-2022;NEGATIF;Pas Appel
20454768;;;CMRA;21-05-2021;NEGATIF;Pas Appel
20455889;16780;83900;CMRA;22-02-2022;POSITIF;Pas Appel
20455897;;;CMRA;29-12-2021;NEGATIF;Pas Appel
20456539;6462,6;21542;CMRA;04-03-2022;NEGATIF;Pas Appel
20456993;12540;57000;CRA;27-01-2022;NEGATIF;Pas Appel
20457097;7477,65;49851;CRA;02-02-2022;NEGATIF;Pas Appel
20457902;8869,98;63357;TJ Médical;15-06-2022;POSITIF;Pas Appel
20458231;22924,8;76416;CMRA;07-04-2022;NEGATIF;Pas Appel
20458257;0;0;TJ Médical;21-03-2022;POSITIF;Pas Appel
20458440;3780;27000;CMRA;12-01-2022;NEGATIF;Pas Appel
20458458;2904,3;16135;CRA;13-10-2021;NEGATIF;Pas Appel
20458516;14437,5;82500;CMRA;25-03-2022;POSITIF;Pas Appel
20459206;8982,6;40830;CRA;08-03-2022;NEGATIF;Pas Appel
20459571;;;CMRA;06-01-2022;NEGATIF;Pas Appel
20459681;;;CMRA;14-02-2022;NEGATIF;Pas Appel
20459832;8257,46;28474;CMRA;21-12-2021;NEGATIF;Pas Appel
20460129;89700;390000;CMRA;20-12-2021;POSITIF;Pas Appel
20460207;;;CMRA;03-01-2022;POSITIF;Pas Appel
20460572;13073,5;59425;CMRA;28-02-2022;NEGATIF;Pas Appel
20460851;8743,86;48577;CMRA;27-04-2022;NEGATIF;Pas Appel
20460876;164192,8;1026205;CRA;14-03-2022;POSITIF;Pas Appel
20461083;9873,6;49368;CRA;24-11-2021;NEGATIF;Pas Appel
20461090;12490,72;78067;CMRA;03-12-2021;NEGATIF;Pas Appel
20461146;3739,5;20775;CMRA;10-12-2021;NEGATIF;Pas Appel
20461158;7404;46275;TJ;11-07-2022;NEGATIF;Pas Appel
20461163;17580;87900;CMRA;05-04-2022;NEGATIF;Pas Appel
20461377;5670;27000;CRA;04-01-2022;NEGATIF;Pas Appel
20461390;147027,06;816817;TJ;30-05-2022;POSITIF;Pas Appel
20462291;17339,35;49541;CRA;26-10-2021;NEGATIF;Pas Appel
20462572;26129,88;93321;CMRA;07-02-2022;NEGATIF;Pas Appel
20462593;0;0;CMRA;10-02-2022;NEGATIF;Pas Appel
20462645;14982,45;78855;TJ Médical;04-07-2022;NEGATIF;Pas Appel
20462759;26742,45;76407;CMRA;28-02-2022;NEGATIF;Pas Appel
20462874;14435,52;65616;CMRA;27-01-2022;NEGATIF;Pas Appel
20462948;0;0;CMRA;30-11-2021;POSITIF;Pas Appel
20463013;9234;51300;CRA;11-01-2022;NEGATIF;Pas Appel
20463211;;;TJ Médical;30-03-2022;POSITIF;Pas Appel
20463568;13722,12;76234;CRA;21-01-2022;NEGATIF;Pas Appel
20463630;0;0;CMRA;04-03-2022;NEGATIF;Pas Appel
20464085;0;0;CRA;07-10-2021;NEGATIF;Pas Appel
20464131;7566,78;29103;CRA;15-02-2022;POSITIF;Pas Appel
20464428;1567,06;7123;CRA;22-09-2021;NEGATIF;Pas Appel
20464510;3174;13800;CRA;08-02-2022;NEGATIF;Pas Appel
20464631;6992,92;31786;CMRA;02-03-2022;NEGATIF;Pas Appel
20464792;16095;87000;CMRA;08-07-2022;NEGATIF;Pas Appel
20464850;3415,5;13662;CRA;10-01-2022;NEGATIF;Pas Appel
20465349;9825,47;51713;CMRA;05-07-2022;POSITIF;Pas Appel
20465382;9825,47;51713;CMRA;05-07-2022;POSITIF;Pas Appel
20465464;17009,52;50028;CRA;23-03-2022;NEGATIF;Pas Appel
20466027;2,16;12;TJ;01-03-2022;POSITIF;Pas Appel
20466093;16841,4;84207;CMRA;08-04-2022;NEGATIF;Pas Appel
20467399;;;CRA;10-01-2022;NEGATIF;Pas Appel
20467994;7206,4;45040;CRA;19-01-2022;NEGATIF;Pas Appel
20468996;0;0;CMRA;11-01-2022;POSITIF;Pas Appel
20471919;0;0;CMRA;14-12-2021;NEGATIF;Pas Appel
20472242;12000;60000;CMRA;02-06-2022;NEGATIF;Pas Appel
20472444;17111;85555;TJ Médical;23-12-2021;NEGATIF;Pas Appel
20472543;14536,8;80760;CMRA;10-02-2022;NEGATIF;Pas Appel
20472688;9187,5;52500;CRA;13-10-2021;NEGATIF;Pas Appel
20472854;7007,04;38928;CARSAT;12-05-2022;POSITIF;Pas Appel
20473087;20462,86;93013;CMRA;30-12-2021;POSITIF;Pas Appel
20473206;11819,7;39399;CMRA;15-02-2022;NEGATIF;Pas Appel
20473829;9587,025;54783;CRA;10-12-2021;NEGATIF;Pas Appel
20473976;11853;59265;CRA;24-11-2021;NEGATIF;Pas Appel
20474046;17339,35;49541;CARSAT;05-04-2022;NEGATIF;Pas Appel
20474169;18480;66000;CMRA;05-01-2022;NEGATIF;Pas Appel
20474321;;;CMRA;08-04-2022;POSITIF;Pas Appel
20474579;499,6;2498;TJ;30-06-2022;NEGATIF;Pas Appel
20474700;16965,78;65253;TJ Médical;21-02-2022;NEGATIF;Pas Appel
20474931;12352,25;49409;CRA;23-12-2021;NEGATIF;Pas Appel
20475035;0;0;CMRA;23-03-2022;POSITIF;Pas Appel
20475830;20820;41640;TJ;23-06-2022;POSITIF;Pas Appel
20476115;19422,9;55494;CRA;18-01-2022;NEGATIF;Pas Appel
20476536;78327,36;244773;CARSAT;07-04-2022;POSITIF;Pas Appel
20476618;4444,8;22224;CMRA;24-03-2022;POSITIF;Pas Appel
20476746;;;CMRA;18-02-2022;NEGATIF;Pas Appel
20476885;0;0;TJ;27-01-2022;NEGATIF;Pas Appel
20476945;6930;38500;CMRA;28-12-2021;NEGATIF;Pas Appel
20477083;6965,92;43537;CRA;17-12-2021;NEGATIF;Pas Appel
20477354;3802,8;19014;CRA;04-03-2022;NEGATIF;Pas Appel
20477385;15325,8;87576;CMRA;12-04-2022;NEGATIF;Pas Appel
20477631;678,3;3990;CRA;08-12-2021;NEGATIF;Pas Appel
20478235;7413,6;37068;CRA;19-05-2022;NEGATIF;Pas Appel
20478260;7413,6;37068;CMRA;07-10-2021;NEGATIF;Pas Appel
20478370;5869,92;36687;CRA;19-01-2022;NEGATIF;Pas Appel
20478378;8715,73;51269;CRA;17-12-2021;NEGATIF;Pas Appel
20483424;22430,1;74767;CMRA;13-01-2022;NEGATIF;Pas Appel
20483436;42023,88;233466;CMRA;19-11-2021;NEGATIF;Pas Appel
20483672;4880;30500;CRA;24-01-2022;NEGATIF;Pas Appel
20483776;2619;10476;CRA;04-12-2021;NEGATIF;Pas Appel
20483795;3757,39;28903;CMRA;30-12-2021;POSITIF;Pas Appel
20483807;;;CMRA;11-01-2022;NEGATIF;Pas Appel
20483869;4027,05;21195;CMRA;04-02-2022;POSITIF;Pas Appel
20483896;34015,89;179031;CMRA;25-04-2022;NEGATIF;Pas Appel
20484797;4411,68;31512;CRA;03-12-2021;POSITIF;Pas Appel
20485076;37477,3;107078;CMRA;17-03-2022;NEGATIF;Pas Appel
20485372;9436,77;34951;CMRA;31-01-2022;POSITIF;Pas Appel
20485681;15423,975;88137;CMRA;04-01-2022;POSITIF;Pas Appel
20485812;2796,75;11187;CMRA;10-12-2021;NEGATIF;Pas Appel
20486730;16452,72;91404;CMRA;17-12-2021;POSITIF;Pas Appel
20486760;8086,2;40431;CMRA;05-01-2022;POSITIF;Pas Appel
20486863;22561,2;83560;CMRA;17-03-2022;POSITIF;Pas Appel
20487378;;;TJ Médical;11-01-2022;POSITIF;Pas Appel
20487881;11994,6;59973;CMRA;31-01-2022;POSITIF;Pas Appel
20488429;0;0;CMRA;19-01-2022;NEGATIF;Pas Appel
20488492;8202;32808;TJ Médical;08-07-2022;NEGATIF;Pas Appel
20488542;25505,6;127528;CMRA;14-02-2022;NEGATIF;Pas Appel
20488970;8907;44535;CRA;17-12-2021;POSITIF;Pas Appel
20489106;15288,7;43682;CRA;05-12-2021;NEGATIF;Pas Appel
20489139;835,24;5966;CA Médical;24-06-2022;POSITIF;Pas Appel
20489175;7310;36550;CRA;04-12-2021;NEGATIF;Pas Appel
20489653;0;0;CRA;24-01-2022;NEGATIF;Pas Appel
20489745;0;0;CRA;03-11-2021;NEGATIF;Pas Appel
20489756;0;0;CMRA;20-04-2022;NEGATIF;Pas Appel
20490457;3635;14540;CRA;27-01-2022;NEGATIF;Pas Appel
20491339;12876;80475;TJ Médical;21-04-2022;NEGATIF;Pas Appel
20491450;14344,2;71721;CARSAT;11-10-2021;NEGATIF;Pas Appel
20491943;9241,98;48642;TJ;31-01-2022;POSITIF;Pas Appel
20492159;11355;45420;CRA;07-12-2021;NEGATIF;Pas Appel
20492312;0;0;CMRA;03-01-2022;NEGATIF;Pas Appel
20492540;8288,82;46049;TJ;07-03-2022;NEGATIF;Pas Appel
20492683;;;TJ Médical;12-05-2022;NEGATIF;Pas Appel
20492726;13104;62400;CRA;14-04-2022;POSITIF;Pas Appel
20492764;5836;23344;CMRA;31-03-2022;NEGATIF;Pas Appel
20493225;10875;43500;CRA;04-12-2021;NEGATIF;Pas Appel
20493458;13130,25;52521;CRA;24-12-2021;NEGATIF;Pas Appel
20493723;4920;24600;CARSAT;09-08-2021;POSITIF;Pas Appel
20493788;7391,68;46198;CRA;07-02-2022;NEGATIF;Pas Appel
20493819;15325,8;87576;CMRA;11-04-2022;NEGATIF;Pas Appel
20494472;;;CRA;02-02-2022;NEGATIF;Pas Appel
20494523;11044,5;59700;CMRA;04-07-2022;NEGATIF;Pas Appel
20494641;9637,74;45894;CMRA;25-01-2022;NEGATIF;Pas Appel
20494700;31928;127712;CRA;07-12-2021;NEGATIF;Pas Appel
20495011;;;CMRA;01-04-2022;NEGATIF;Pas Appel
20495353;40386;161544;CMRA;14-02-2022;NEGATIF;Pas Appel
20495382;42024,42;233469;CMRA;18-03-2022;NEGATIF;Pas Appel
20495773;8614,62;47859;CMRA;05-04-2022;POSITIF;Pas Appel
20496621;11322;61200;CMRA;28-12-2021;NEGATIF;Pas Appel
20496670;19518,8;97594;CMRA;21-01-2022;NEGATIF;Pas Appel
20497001;12210;66000;CMRA;23-03-2022;NEGATIF;Pas Appel
20497075;15202,5;60810;CMRA;19-07-2022;NEGATIF;Pas Appel
20497400;28499,575;87691;CMRA;06-03-2022;NEGATIF;Pas Appel
20497538;51237,12;232896;CMRA;04-04-2022;NEGATIF;Pas Appel
20497577;51237,12;232896;CMRA;03-03-2022;POSITIF;Pas Appel
20497635;8829,01;38387;CRA;16-01-2022;NEGATIF;Pas Appel
20497746;7727,94;35127;CRA;23-12-2021;NEGATIF;Pas Appel
20497957;;;CMRA;05-02-2022;NEGATIF;Pas Appel
20498083;13463,1;44877;CRA;09-12-2021;NEGATIF;Pas Appel
20498106;6982,5;36750;CMRA;25-04-2022;NEGATIF;Pas Appel
20498859;3442,2;17211;CMRA;17-01-2022;NEGATIF;Pas Appel
20499383;12576;78600;CMRA;18-03-2022;NEGATIF;Pas Appel
20500004;2145,22;9751;CRA;07-01-2022;NEGATIF;Pas Appel
20500065;9271,98;51511;CMRA;05-02-2022;NEGATIF;Pas Appel
20500341;2170,73;12769;CMRA;08-11-2021;POSITIF;Pas Appel
20500405;17908,02;99489;CRA;10-02-2022;NEGATIF;Pas Appel
20500948;28363,5;157575;CRA;10-01-2022;NEGATIF;Pas Appel
20501364;6331,91;48707;CRA;23-12-2021;NEGATIF;Pas Appel
20501492;0;0;CRA;23-12-2021;NEGATIF;Pas Appel
20501943;0;0;CMRA;01-04-2022;NEGATIF;Pas Appel
20502170;107475,68;826736;CMRA;07-04-2022;POSITIF;Pas Appel
20502407;13144,5;52578;CRA;29-09-2021;POSITIF;Pas Appel
20502674;23850;159000;CMRA;01-02-2022;NEGATIF;Pas Appel
20503320;16768,8;55896;CRA;21-02-2022;NEGATIF;Pas Appel
20503568;15522,5;88700;CMRA;21-01-2022;NEGATIF;Pas Appel
20505757;16996,875;97125;CMRA;14-06-2022;NEGATIF;Pas Appel
20505825;8768,32;39856;CMRA;20-05-2022;NEGATIF;Pas Appel
20505880;19314,25;77257;CMRA;18-03-2022;NEGATIF;Pas Appel
20506230;22250;89000;TJ Médical;10-06-2022;NEGATIF;Pas Appel
20506329;;;CARSAT;27-10-2021;NEGATIF;Pas Appel
20506662;65315,1;217717;CMRA;29-04-2022;POSITIF;Pas Appel
20507035;20094,9;66983;CMRA;07-02-2022;POSITIF;Pas Appel
20507247;7276,64;45479;CMRA;24-03-2022;NEGATIF;Pas Appel
20507321;359,1;1026;CRA;13-12-2021;NEGATIF;Pas Appel
20507793;0;0;CRA;18-11-2021;NEGATIF;Pas Appel
20508123;12960;72000;CMRA;11-04-2022;POSITIF;Pas Appel
20508518;17863,87;77669;CMRA;19-05-2022;NEGATIF;Pas Appel
20508653;41156,5;117590;CMRA;04-02-2022;NEGATIF;Pas Appel
20509299;12736,08;70756;CRA;11-02-2022;NEGATIF;Pas Appel
20509444;21537,6;71792;CMRA;08-03-2022;NEGATIF;Pas Appel
20510011;34800;435000;CARSAT;07-12-2021;POSITIF;Pas Appel
20510258;11616,96;36303;CRA;02-02-2022;NEGATIF;Pas Appel
20510285;10848,96;33903;CRA;16-02-2022;NEGATIF;Pas Appel
20510459;;;CMRA;21-12-2021;NEGATIF;Pas Appel
20510512;15534;103560;CMRA;11-02-2022;NEGATIF;Pas Appel
20510897;6307,02;35039;CMRA;26-01-2022;POSITIF;Pas Appel
20510930;13382,4;41820;CRA;30-06-2022;NEGATIF;Pas Appel
20511246;6720;42000;CRA;15-03-2022;NEGATIF;Pas Appel
20511681;554,4;1848;CRA;07-12-2021;NEGATIF;Pas Appel
20511738;21354;71180;CMRA;06-04-2022;NEGATIF;Pas Appel
20511913;9012,78;64377;CMRA;14-02-2022;NEGATIF;Pas Appel
20516825;17582,95;50237;CRA;11-01-2022;NEGATIF;Pas Appel
20517074;14291,84;44662;CMRA;11-07-2022;NEGATIF;Pas Appel
20517704;;;CMRA;17-03-2022;NEGATIF;Pas Appel
20518016;15616,8;52056;CRA;24-11-2021;NEGATIF;Pas Appel
20518128;6190,6;30953;CMRA;19-01-2022;NEGATIF;Pas Appel
20518507;7155,9;23853;CMRA;28-01-2022;NEGATIF;Pas Appel
20518741;10044,5;40178;CARSAT;28-10-2021;POSITIF;Pas Appel
20518811;4798,26;12627;CRA;23-02-2022;NEGATIF;Pas Appel
20518984;8100;45000;CMRA;08-02-2022;NEGATIF;Pas Appel
20519278;12116,25;80775;CMRA;13-04-2022;NEGATIF;Pas Appel
20519343;19040;68000;CMRA;26-01-2022;NEGATIF;Pas Appel
20519663;95685,75;382743;CMRA;20-03-2022;POSITIF;Pas Appel
20519699;17865;119100;CMRA;17-01-2022;NEGATIF;Pas Appel
20519745;5880;21000;CMRA;08-02-2022;POSITIF;Pas Appel
20520825;12466,74;56667;CMRA;20-05-2022;NEGATIF;Pas Appel
20520877;4299,45;28663;TJ Médical;16-03-2022;NEGATIF;Pas Appel
20521405;6918,88;43243;CRA;24-02-2022;NEGATIF;Pas Appel
20521427;7261,52;51868;CMRA;14-03-2022;POSITIF;Pas Appel
20522060;9184;57400;CRA;13-12-2021;NEGATIF;Pas Appel
20522535;21230,61;92307;CMRA;27-10-2021;NEGATIF;Pas Appel
20522641;37548,9;125163;CRA;28-12-2021;NEGATIF;Pas Appel
20524183;18750;75000;CMRA;07-04-2022;NEGATIF;Pas Appel
20524349;2878,68;12516;CRA;03-11-2021;NEGATIF;Pas Appel
20524520;4201,04;24712;CRA;17-12-2021;NEGATIF;Pas Appel
20524805;6173,96;23746;CRA;08-05-2022;NEGATIF;Pas Appel
20524962;5358,24;33489;CMRA;16-03-2022;NEGATIF;Pas Appel
20525262;0;0;CRA;07-02-2022;NEGATIF;Pas Appel
20525293;8518,23;40563;CMRA;17-03-2022;NEGATIF;Pas Appel
